Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
A&W Storage Hawkins,Independent,A&W Storage Hawkins,Wood,County Road 3802,,TX,,32.6559324,-95.2289866,972-275-6915,,https://www.holdmystoragespot.com/,,,self-storage,B,55,
AAA Self Storage,Independent,AAA Self Storage,,,,TX,,35.3837013,-94.3667752,,,,,,self-storage,C,15,No website found
SurePoint Self Storage Shavano,Independent,SurePoint Self Storage Shavano,Bexar,,,TX,,29.5648519,-98.5378166,,,,,,self-storage,C,15,No website found
CubeSmart Self Storage,Chain,CubeSmart Self Storage,Collin,North McDonald Street,McKinney,TX,75069,33.2062235,-96.6108827,,,,,,self-storage,C,0,No website found; Chain-managed
Amazing Space Storage Solutions,Independent,Amazing Space Storage Solutions,Hockley,Alamo Road,Levelland,TX,79336,33.5835002,-102.3476498,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Denton,North Interstate 35E,Denton,TX,76205,33.1966516,-97.1341809,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Harris,North Loop West,Houston,TX,,29.8116683,-95.4202471,,,,,,self-storage,C,0,No website found; Chain-managed
Montgomery Self-Storage,Independent,Montgomery Self-Storage,Harris,Schroeder Road,,TX,,29.983483,-95.555719,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Dallas,North Buckner Boulevard,Dallas,TX,75228,32.8052611,-96.6842392,,,,,,self-storage,C,0,No website found; Chain-managed
Prosperity Energy Storage Facility Hybrid,Independent,Public Service Co of NM,,,,TX,,35.0020875,-106.6372861,,,,,,self-storage,C,15,No website found
Cash Point Mini Storage,Chain,Cash Point Mini Storage,,,,TX,,32.612986,-93.7394224,,,,,,self-storage,C,0,No website found; Chain-managed
P. Howard Garage Inc.,Independent,P. Howard Garage Inc.,,Cotton Street,Shreveport,LA,71101,32.5091931,-93.7483868,,,,,,self-storage,C,15,No website found
Alamo Storage,Independent,Alamo Storage,Bexar,Interstate Highway 35 Frontage Road,San Antonio,TX,78233,29.5271476,-98.3911539,,,,,,self-storage,C,15,No website found
Summerwood Self Storage,Independent,Summerwood Self Storage,Harris,West Lake Houston Parkway,Houston,TX,77044,29.9799685,-95.1663302,281-749-1159,,https://www.summerwoodselfstorage.com/,,,self-storage,B,55,
Hill Country Storage,Independent,Hill Country Storage,Bandera,State Highway 16 South,Pipe Creek,TX,78063,29.7293665,-98.9535429,,,,,,self-storage,C,15,No website found
Affordable Self Storage Slaton,Independent,Affordable Self Storage Slaton,Lubbock,East Woodrow Road,Slaton,TX,,33.4488779,-101.6611274,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Bexar,San Pedro Avenue,Hill Country Village,TX,78232,29.5866117,-98.4756522,,,,,,self-storage,C,0,No website found; Chain-managed
Stor-It,Independent,Stor-It,Hockley,East Highway 114,Levelland,TX,79336,33.5948493,-102.3302601,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Bexar,US Highway 281 North,San Antonio,TX,78258,29.6555264,-98.4516286,,,,,,self-storage,C,0,No website found; Chain-managed
281 Mini Storage,Chain,281 Mini Storage,Live Oak,US 281,,TX,,28.3822068,-98.1555115,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Bexar,Huebner Road,San Antonio,TX,78240,29.5336612,-98.5893899,,,,,,self-storage,C,0,No website found; Chain-managed
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Peoria Avenue,Tulsa,OK,74105,36.0967315,-95.9766265,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,,West 59th Street,Sand Springs,OK,74063,36.0781725,-96.1201565,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/sand-springs-ok-storage-units/11525-west-59th-street,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,,East 11th Street South,Tulsa,OK,74128,36.1484719,-95.8676091,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/9727-east-11th-street,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Garnett Road East,Tulsa,OK,74146,36.1166008,-95.8515628,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,East Broken Arrow Expressway,Tulsa,OK,74145,36.1011814,-95.8706559,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,,East 61st Street South,Tulsa,OK,74133,36.0751141,-95.853037,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/11122-east-61st-street,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Yale Avenue East,Tulsa,OK,74135,36.1171374,-95.9230692,918-986-8385,,https://www.securcareselfstorage.com/storage/oklahoma/storage-units-tulsa/3210-S-Yale-Ave-1047,,,self-storage,B,55,
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Tacoma Avenue West,Tulsa,OK,74107,36.1093519,-96.0105685,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/3655-south-tacoma-avenue,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Mingo Road East,Tulsa,OK,74146,36.0783117,-95.8681885,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/5815-south-mingo-road,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,,East 51st Street South,Tulsa,OK,74105,36.0890642,-95.9462368,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/2916-east-51st-street,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Sheridan Road East,Tulsa,OK,74133,36.0305691,-95.9034663,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/9135-south-sheridan-road,,,self-storage,C,40,
SecurCare Self Storage,Independent,SecurCare Self Storage,,South Trenton Avenue,Tulsa,OK,74136,36.0617753,-95.9698565,,,https://securcareselfstorage.com/self-storage-locations/oklahoma/tulsa-ok-storage-units/6834-south-trenton-avenue,,,self-storage,C,40,
Eagle Self Storage,Independent,Eagle Self Storage,Kimble,,,TX,,30.4894458,-99.7777517,,,,,,self-storage,C,15,No website found
US Government,Independent,US Government,,,,TX,,35.0365688,-106.5403875,,,,,,self-storage,C,15,No website found
Allied Storage,Independent,Allied Storage,,West 15th Street,Fayetteville,AR,72701,36.0473288,-94.1602398,479-443-5455,,https://www.alliedselfstorageark.com/,,,self-storage,B,55,
Storage Rentals of America,Independent,Storage Rentals of America,Harris,,,TX,,29.8178557,-95.4520785,,,,,,self-storage,C,15,No website found
Wirtco Self Storage,Independent,Wirtco Self Storage,Randall,4th Avenue,Canyon,TX,79015,34.980029,-101.9003071,,,,,,self-storage,C,15,No website found
Rockin' R II Self Storage,Independent,Rockin' R II Self Storage,Randall,24th Street,Canyon,TX,79015,34.9709145,-101.9184472,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Harris,Katy Freeway,Houston,TX,,29.7755693,-95.3955829,,,,,,self-storage,C,0,No website found; Chain-managed
Rockwall Mini Storage,Chain,Homeboys Liquor,Rockwall,East Interstate 30,Rockwall,TX,75087,32.9165103,-96.4280517,972-432-6952,,,,,self-storage,C,0,Chain-managed
Country Comfort Storage,Independent,Country Comfort Storage,Randall,South Western Street,Amarillo,TX,79118,35.1048224,-101.8834619,,,,,,self-storage,C,15,No website found
Another Attic Self-Storage,Independent,Another Attic Self-Storage,Randall,Soncy Road,Amarillo,TX,79119,35.1180704,-101.9370425,,,,,,self-storage,C,15,No website found
A-One Boat Storage,Independent,A-One Boat Storage,Palo Pinto,Airport Road,Graford,TX,76449,32.9111837,-98.4388306,,,,,,self-storage,C,15,No website found
ABC Public Storage,Chain,ABC Public Storage,Palo Pinto,Southeast 25th Avenue,Mineral Wells,TX,76067,32.8075584,-98.088411,,,,,,self-storage,C,0,No website found; Chain-managed
Texas Storage,Independent,Texas Storage,Parker,East US 180,Mineral Wells,TX,76067,32.8118561,-98.060148,,,,,,self-storage,C,15,No website found
Half Price Storage,Independent,Half Price Storage,Parker,East US 180,Mineral Wells,TX,76067,32.8097104,-98.0494326,,,,,,self-storage,C,15,No website found
US Storage Centers,Independent,US Storage Centers,Denton,,,TX,,33.13072,-97.051265,,,,,,self-storage,C,15,No website found
Key Storage,Independent,Key Storage,Bexar,State Highway 151,San Antonio,TX,78251,29.4454394,-98.6785172,,,,,,self-storage,C,15,No website found
A-AAAKey Mini Storage,Chain,A-AAAKey Mini Storage,Bexar,Northwest Loop 410,San Antonio,TX,,29.4853498,-98.5957154,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,,Rodeo Park Drive East,Santa Fe,NM,87505,35.6337395,-105.9620236,,,,,,self-storage,C,0,No website found; Chain-managed
Wagon Self Storage,Independent,Wagon Self Storage,,Emblem Road,Santa Fe,NM,87507,35.6342452,-106.0174364,,,,,,self-storage,C,15,No website found
Northstar Self Storage,Independent,Northstar Self Storage,Kaufman,FM 740,Forney,TX,75126,32.7018318,-96.4971407,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,,Vegas Verdes Drive,,TX,,35.6415589,-106.0090819,,,,,,self-storage,C,0,No website found; Chain-managed
Century Self Storage,Independent,Century Self Storage,Johnson,Century Drive,Cleburne,TX,76033,32.3788308,-97.3957922,,,,,,self-storage,C,15,No website found
KD's Land Company Mini Storage,Chain,KD's Land Company Mini Storage,Johnson,East US Highway 67,Keene,TX,76059,32.3880171,-97.3210474,,,,,,self-storage,C,0,No website found; Chain-managed
Grizzly Self Storage,Independent,Grizzly Self Storage,Dallas,East Main Street,Mesquite,TX,75149,32.765175,-96.5834608,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Tarrant,Northwest US Highway 287,Haslet,TX,76052,32.9528902,-97.3938754,,,,,,self-storage,C,0,No website found; Chain-managed
CubeSmart Self Storage,Chain,CubeSmart Self Storage,Bexar,North Loop 1604 East,San Antonio,TX,78232,29.6092237,-98.4791757,,,,,,self-storage,C,0,No website found; Chain-managed
Lockaway Storage,Independent,Lockaway Storage,Bexar,Interstate 10 West,Boerne,TX,78006,29.7374482,-98.6844705,,,,,,self-storage,C,15,No website found
All American Self Storage,Independent,All American Self Storage,Bexar,Interstate 10 West,Boerne,TX,78006,29.7320987,-98.6820713,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Collin,West University Drive,Prosper,TX,75078,33.220308,-96.8279285,,,,,,self-storage,C,0,No website found; Chain-managed
Murphy Self Storage,Independent,Murphy Self Storage,Collin,,,TX,,33.0127875,-96.6186937,,,,,,self-storage,C,15,No website found
AAA Whatley Self Storage,Independent,AAA Whatley Self Storage,Wichita,Kell West Boulevard,Wichita Falls,TX,76310,33.8729852,-98.5939383,,,,,,self-storage,C,15,No website found
Iron Guard Stoarge,Independent,Iron Guard Stoarge,Denton,Fort Worth Drive,Denton,TX,76201,33.2004835,-97.1378665,,,,,,self-storage,C,15,No website found
Acton Secure Storage,Independent,Acton Secure Storage,Hood,,,TX,,32.4580906,-97.6906455,,,,,,self-storage,C,15,No website found
344 Storage,Independent,344 Storage,,,,TX,,35.0805443,-106.1907554,,,,,,self-storage,C,15,No website found
Joshua Storage,Independent,Joshua Storage,Johnson,South Broadway Street,Joshua,TX,76058,32.4495408,-97.3853415,817-426-1455,,https://burlesonstorage.com/joshua-location/,,,self-storage,B,55,
Capsule,Independent,Capsule,Johnson,North Main Street,Cleburne,TX,,32.4154641,-97.3841791,817-517-5802,,https://dfwcapsule.com,,,self-storage,B,55,
Self Storage,Independent,Self Storage,Dallas,Hargrove Drive,,TX,,32.8611661,-96.8634232,,,,,,self-storage,C,15,No website found
Santa Fe/Aztec Self Storage,Independent,Santa Fe/Aztec Self Storage,,,,TX,,35.6314175,-106.0682352,,,,,,self-storage,C,15,No website found
Alamo Boat & RV Storage,Independent,Alamo Boat & RV Storage,Lubbock,Tahoka Highway,Lubbock,TX,79423,33.5093689,-101.8469063,,,,,,self-storage,C,15,No website found
Angel's Attic,Independent,Angel's Attic,Bexar,,,TX,,29.4852369,-98.5966568,210-684-4322,,,,,self-storage,C,40,
Public Storage,Chain,Public Storage,Tarrant,South Jim Wright Freeway,White Settlement,TX,76108,32.7578615,-97.476492,,,,,,self-storage,C,0,No website found; Chain-managed
Lost Valley Mini Storage,Chain,Lost Valley Mini Storage,Bandera,State Highway 16 South,Bandera,TX,78003,29.7413638,-99.0312287,,,,,,self-storage,C,0,No website found; Chain-managed
E & E Mini Storage,Chain,E & E Mini Storage,Bandera,FM 1283,Pipe Creek,TX,78063,29.7014475,-98.9466361,,,,,,self-storage,C,0,No website found; Chain-managed
F&M,Independent,F&M,,,,TX,,35.6314094,-106.069137,,,,,,self-storage,C,15,No website found
Lockaway Storage,Independent,Lockaway Storage,Bexar,Northwest Loop 410,San Antonio,TX,78213,29.5031979,-98.5455823,,,,,,self-storage,C,15,No website found
All Star Boat Stalls and Mini-Storage,Independent,All Star Boat Stalls and Mini-Storage,Bandera,Laurel Ridge Drive,Lakehills,TX,78063,29.6079062,-98.9288843,,,,,,self-storage,C,15,No website found
Boat and Mini-Storage,Independent,Boat and Mini-Storage,Bandera,Laurel Ridge Drive,Lakehills,TX,78063,29.6075615,-98.9297748,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Bexar,Galm Road,San Antonio,TX,78254,29.5157218,-98.7569733,,,,,,self-storage,C,0,No website found; Chain-managed
Stewart Industries International,Independent,Stewart Industries International,,Challenger Street,Roswell,NM,88203,33.3115523,-104.5132947,,,,,,self-storage,C,15,No website found
Brazos Moving and Storage,Independent,Brazos Moving and Storage,Brazos,TX 6,College Station,TX,77845,30.5358984,-96.2320544,,,,,,self-storage,C,15,No website found
All Seasons Storage Centers - College Station,Independent,All Seasons Storage Centers - College Station,Brazos,South Earl Rudder Freeway Frontage Road,College Station,TX,77845,30.5967646,-96.2884696,,,,,,self-storage,C,15,No website found
Northwest Storage,Independent,Northwest Storage,Tarrant,,,TX,,32.7599708,-97.4623888,,,,,,self-storage,C,15,No website found
AA RV Storage,Independent,AA RV Storage,Lynn,US 87 Frontage Road,Tahoka,TX,79373,33.168093,-101.7946655,,,,,,self-storage,C,15,No website found
Lakeport Self Storage,Independent,Lakeport Self Storage,Gregg,Estes Parkway,Longview,TX,75603,32.4100211,-94.6993233,,,,,,self-storage,C,15,No website found
Academy Storage,Independent,Academy Storage,,,,TX,,35.6344459,-106.0305244,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Bexar,San Pedro Avenue,San Antonio,TX,78232,29.5814024,-98.4754288,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Tarrant,Airport Freeway,Richland Hills,TX,76118,32.8062013,-97.212967,,,,,,self-storage,C,0,No website found; Chain-managed
Storage Depot,Independent,Storage Depot,Tarrant,North Riverside Drive,Fort Worth,TX,76137,32.8625123,-97.3036725,817-232-3429,,,,,self-storage,C,40,
Sitzes Self Storage,Independent,Sitzes Self Storage,Taylor,North Danville Drive,Abilene,TX,79603,32.4794942,-99.7691016,,,,,,self-storage,C,15,No website found
TurnKey Storage,Independent,TurnKey Storage,Taylor,North 1st Street,Abilene,TX,79603,32.4551115,-99.7775355,,,,,,self-storage,C,15,No website found
SecureCare Self Storage,Independent,SecureCare Self Storage,Tom Green,,,TX,,31.423495,-100.4663315,,,,,,self-storage,C,15,No website found
South Lakes RV & Boat Storage,Independent,South Lakes RV & Boat Storage,,Southwest 119th Street,Oklahoma City,OK,,35.3489348,-97.5965718,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Montgomery,Conroe Hufsmith Road,,TX,,30.2080474,-95.5735292,,,,,,self-storage,C,0,No website found; Chain-managed
Lone Star Climate Controlled Storage,Independent,Lone Star Climate Controlled Storage,Kerr,Junction Highway,Ingram,TX,78025,30.0738202,-99.2247502,830-367-7827,,,,,self-storage,C,40,
Browning Warehouse Self Storage,Independent,Browning Warehouse Self Storage,Kerr,Sidney Baker Street,Kerrville,TX,78028,30.0636328,-99.1212793,830-257-3122,,http://browningmovers.com/,,,self-storage,B,55,
CubeSmart Self Storage,Chain,CubeSmart Self Storage,Bexar,Bulverde Road,San Antonio,TX,78259,29.6203821,-98.4223648,,,,,,self-storage,C,0,No website found; Chain-managed
CubeSmart,Chain,CubeSmart,Denton,East State Highway 121,Lewisville,TX,75067,32.9935841,-96.977525,,,,,,self-storage,C,0,No website found; Chain-managed
CubeSmart,Chain,CubeSmart,Denton,West Round Grove Road,,TX,,33.0035772,-97.0112333,972-315-7805,,,,,self-storage,C,0,Chain-managed
Highway 412 Mini Storage,Chain,Highway 412 Mini Storage,,East Robinson Avenue,Springdale,TX,72764,36.1662009,-94.1185291,479-202-3911,,,,,self-storage,C,0,Chain-managed
Air-Tight Self Storage,Independent,Air-Tight Self Storage,,East Robinson Avenue,Springdale,TX,72764,36.165786,-94.1030122,479-750-0101,,,,,self-storage,C,40,
Ideal Self Storage,Independent,Ideal Self Storage,Coryell,East Main Street,Gatesville,TX,76528,31.4353575,-97.73915,254-865-5190,,https://www.idealstorage.com/,,,self-storage,B,55,
N. 123 Store House,Independent,N. 123 Store House,Guadalupe,North Highway 123 Bypass,Seguin,TX,78155,29.6165709,-97.9662409,,,https://www.n123storehouse.com/,,,self-storage,C,40,
All Storage - Southern,Independent,All Storage - Southern,Randall,South Western Street,Amarillo,TX,79110,35.141915,-101.882887,,,,,,self-storage,C,15,No website found
J & L Self Storage,Independent,J & L Self Storage,Dallas,Windbell Circle,Mesquite,TX,75149,32.775452,-96.619784,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Dallas,US Highway 80 East,Mesquite,TX,75149,32.7916565,-96.6096415,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Bexar,Marbach Road,San Antonio,TX,78245,29.4175805,-98.694984,210-670-8100,,,,,self-storage,C,0,Chain-managed
Indoor Container Storage Unit,Independent,Indoor Container Storage Unit,,Mesita del Buey,,TX,,35.8450199,-106.2653628,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Williamson,North Ranch Road 620,Austin,TX,78717,30.4701588,-97.7948518,,,,,,self-storage,C,0,No website found; Chain-managed
